,Time,1,2,3,4,5,6
S/N,,720319,720319,720319,720319,720319,720319
Type,,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500
Description,,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001
Property,,Maximum Temperature,Temperature,Minimum Temperature,Maximum Humidity,Humidity,Minimum Humidity
2381,2014-07-25 06:06:46,21.859 °C,21.856 °C,21.855 °C,37.7 %RH,37.7 %RH,37.7 %RH
2382,2014-07-25 06:07:16,21.858 °C,21.854 °C,21.854 °C,38.0 %RH,37.7 %RH,37.7 %RH
2383,2014-07-25 06:07:46,21.858 °C,21.856 °C,21.854 °C,38.0 %RH,37.7 %RH,37.7 %RH
2384,2014-07-25 06:08:16,21.858 °C,21.855 °C,21.852 °C,38.0 %RH,37.7 %RH,37.7 %RH
2385,2014-07-25 06:08:46,21.858 °C,21.856 °C,21.854 °C,38.0 %RH,37.7 %RH,37.7 %RH
2386,2014-07-25 06:09:16,21.858 °C,21.855 °C,21.851 °C,38.0 %RH,38.0 %RH,37.7 %RH
2387,2014-07-25 06:09:46,21.856 °C,21.856 °C,21.851 °C,38.0 %RH,38.0 %RH,37.7 %RH
2388,2014-07-25 06:10:16,21.856 °C,21.855 °C,21.849 °C,38.0 %RH,38.0 %RH,38.0 %RH
2389,2014-07-25 06:10:46,21.856 °C,21.854 °C,21.848 °C,38.0 %RH,38.0 %RH,37.7 %RH
2390,2014-07-25 06:11:16,21.855 °C,21.852 °C,21.848 °C,38.0 %RH,38.0 %RH,37.7 %RH
2391,2014-07-25 06:11:46,21.854 °C,21.851 °C,21.849 °C,38.0 %RH,38.0 %RH,37.7 %RH
2392,2014-07-25 06:12:16,21.854 °C,21.849 °C,21.849 °C,38.0 %RH,38.0 %RH,38.0 %RH
2393,2014-07-25 06:12:46,21.852 °C,21.849 °C,21.849 °C,38.0 %RH,38.0 %RH,38.0 %RH
2394,2014-07-25 06:13:16,21.852 °C,21.849 °C,21.848 °C,38.0 %RH,38.0 %RH,38.0 %RH
2395,2014-07-25 06:13:46,21.852 °C,21.848 °C,21.846 °C,38.0 %RH,38.0 %RH,38.0 %RH
2396,2014-07-25 06:14:16,21.852 °C,21.846 °C,21.846 °C,38.0 %RH,38.0 %RH,38.0 %RH
2397,2014-07-25 06:14:46,21.851 °C,21.849 °C,21.846 °C,38.0 %RH,38.0 %RH,38.0 %RH
2398,2014-07-25 06:15:16,21.851 °C,21.846 °C,21.846 °C,38.0 %RH,38.0 %RH,38.0 %RH
2399,2014-07-25 06:15:46,21.851 °C,21.849 °C,21.846 °C,38.0 %RH,38.0 %RH,38.0 %RH
2400,2014-07-25 06:16:16,21.851 °C,21.848 °C,21.845 °C,38.0 %RH,38.0 %RH,38.0 %RH
2401,2014-07-25 06:16:46,21.851 °C,21.845 °C,21.845 °C,38.0 %RH,38.0 %RH,38.0 %RH
2402,2014-07-25 06:17:16,21.849 °C,21.849 °C,21.845 °C,38.0 %RH,38.0 %RH,38.0 %RH
2403,2014-07-25 06:17:46,21.848 °C,21.845 °C,21.845 °C,38.0 %RH,38.0 %RH,38.0 %RH
2404,2014-07-25 06:18:16,21.846 °C,21.846 °C,21.844 °C,38.0 %RH,38.0 %RH,38.0 %RH
2405,2014-07-25 06:18:46,21.849 °C,21.844 °C,21.844 °C,38.0 %RH,38.0 %RH,38.0 %RH
2406,2014-07-25 06:19:16,21.846 °C,21.845 °C,21.842 °C,38.0 %RH,38.0 %RH,38.0 %RH
2407,2014-07-25 06:19:46,21.846 °C,21.845 °C,21.842 °C,38.0 %RH,38.0 %RH,38.0 %RH
2408,2014-07-25 06:20:16,21.846 °C,21.845 °C,21.841 °C,38.0 %RH,38.0 %RH,38.0 %RH
2409,2014-07-25 06:20:46,21.848 °C,21.844 °C,21.842 °C,38.0 %RH,38.0 %RH,38.0 %RH
2410,2014-07-25 06:21:16,21.846 °C,21.842 °C,21.841 °C,38.0 %RH,38.0 %RH,38.0 %RH
2411,2014-07-25 06:21:46,21.845 °C,21.844 °C,21.841 °C,38.0 %RH,38.0 %RH,38.0 %RH
2412,2014-07-25 06:22:16,21.846 °C,21.842 °C,21.839 °C,38.0 %RH,38.0 %RH,38.0 %RH
2413,2014-07-25 06:22:46,21.845 °C,21.845 °C,21.839 °C,38.0 %RH,38.0 %RH,38.0 %RH
2414,2014-07-25 06:23:16,21.845 °C,21.842 °C,21.839 °C,38.0 %RH,38.0 %RH,38.0 %RH
2415,2014-07-25 06:23:46,21.844 °C,21.841 °C,21.839 °C,38.0 %RH,38.0 %RH,38.0 %RH
2416,2014-07-25 06:24:16,21.844 °C,21.839 °C,21.838 °C,38.2 %RH,38.0 %RH,38.0 %RH
2417,2014-07-25 06:24:46,21.844 °C,21.839 °C,21.838 °C,38.2 %RH,38.0 %RH,38.0 %RH
2418,2014-07-25 06:25:16,21.844 °C,21.841 °C,21.838 °C,38.2 %RH,38.0 %RH,38.0 %RH
2419,2014-07-25 06:25:46,21.844 °C,21.841 °C,21.838 °C,38.0 %RH,38.0 %RH,38.0 %RH
2420,2014-07-25 06:26:16,21.842 °C,21.839 °C,21.836 °C,38.2 %RH,38.0 %RH,38.0 %RH
2421,2014-07-25 06:26:46,21.844 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2422,2014-07-25 06:27:16,21.842 °C,21.841 °C,21.838 °C,38.0 %RH,38.0 %RH,38.0 %RH
2423,2014-07-25 06:27:46,21.842 °C,21.839 °C,21.838 °C,38.2 %RH,38.0 %RH,38.0 %RH
2424,2014-07-25 06:28:16,21.842 °C,21.841 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2425,2014-07-25 06:28:46,21.841 °C,21.838 °C,21.836 °C,38.2 %RH,38.0 %RH,38.0 %RH
2426,2014-07-25 06:29:16,21.841 °C,21.841 °C,21.836 °C,38.2 %RH,38.0 %RH,38.0 %RH
2427,2014-07-25 06:29:46,21.842 °C,21.838 °C,21.836 °C,38.2 %RH,38.0 %RH,38.0 %RH
2428,2014-07-25 06:30:16,21.842 °C,21.839 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2429,2014-07-25 06:30:46,21.841 °C,21.839 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2430,2014-07-25 06:31:16,21.841 °C,21.838 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2431,2014-07-25 06:31:46,21.841 °C,21.838 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2432,2014-07-25 06:32:16,21.841 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2433,2014-07-25 06:32:46,21.841 °C,21.841 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2434,2014-07-25 06:33:16,21.841 °C,21.835 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2435,2014-07-25 06:33:46,21.841 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2436,2014-07-25 06:34:16,21.842 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2437,2014-07-25 06:34:46,21.841 °C,21.839 °C,21.838 °C,38.0 %RH,38.0 %RH,38.0 %RH
2438,2014-07-25 06:35:16,21.841 °C,21.838 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2439,2014-07-25 06:35:46,21.841 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2440,2014-07-25 06:36:16,21.839 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2441,2014-07-25 06:36:46,21.841 °C,21.839 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2442,2014-07-25 06:37:16,21.841 °C,21.838 °C,21.836 °C,38.0 %RH,38.0 %RH,38.0 %RH
2443,2014-07-25 06:37:46,21.841 °C,21.839 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2444,2014-07-25 06:38:16,21.839 °C,21.836 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2445,2014-07-25 06:38:46,21.841 °C,21.836 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2446,2014-07-25 06:39:16,21.841 °C,21.836 °C,21.835 °C,38.0 %RH,38.0 %RH,38.0 %RH
2447,2014-07-25 06:39:46,21.841 °C,21.839 °C,21.836 °C,38.2 %RH,38.0 %RH,38.0 %RH
2448,2014-07-25 06:40:16,21.841 °C,21.836 °C,21.836 °C,38.2 %RH,38.2 %RH,38.0 %RH
2449,2014-07-25 06:40:46,21.841 °C,21.841 °C,21.835 °C,38.2 %RH,38.2 %RH,38.0 %RH
2450,2014-07-25 06:41:16,21.841 °C,21.839 °C,21.835 °C,38.2 %RH,38.2 %RH,38.0 %RH
2451,2014-07-25 06:41:46,21.842 °C,21.839 °C,21.835 °C,38.2 %RH,38.2 %RH,38.0 %RH
2452,2014-07-25 06:42:16,21.842 °C,21.839 °C,21.836 °C,38.2 %RH,38.2 %RH,38.2 %RH
2453,2014-07-25 06:42:46,21.842 °C,21.839 °C,21.838 °C,38.2 %RH,38.2 %RH,38.2 %RH
2454,2014-07-25 06:43:16,21.842 °C,21.841 °C,21.836 °C,38.2 %RH,38.2 %RH,38.2 %RH
2455,2014-07-25 06:43:46,21.842 °C,21.839 °C,21.838 °C,38.2 %RH,38.2 %RH,38.2 %RH
2456,2014-07-25 06:44:16,21.842 °C,21.842 °C,21.838 °C,38.2 %RH,38.2 %RH,38.2 %RH
2457,2014-07-25 06:44:46,21.844 °C,21.841 °C,21.838 °C,38.2 %RH,38.2 %RH,38.2 %RH
2458,2014-07-25 06:45:16,21.844 °C,21.841 °C,21.839 °C,38.2 %RH,38.2 %RH,38.2 %RH
2459,2014-07-25 06:45:46,21.842 °C,21.841 °C,21.838 °C,38.2 %RH,38.2 %RH,38.2 %RH
2460,2014-07-25 06:46:16,21.844 °C,21.839 °C,21.839 °C,38.2 %RH,38.2 %RH,38.2 %RH
2461,2014-07-25 06:46:46,21.842 °C,21.839 °C,21.839 °C,38.2 %RH,38.2 %RH,38.2 %RH
2462,2014-07-25 06:47:16,21.844 °C,21.842 °C,21.839 °C,38.2 %RH,38.2 %RH,38.2 %RH
2463,2014-07-25 06:47:46,21.844 °C,21.841 °C,21.838 °C,38.2 %RH,38.2 %RH,38.2 %RH
2464,2014-07-25 06:48:16,21.844 °C,21.842 °C,21.841 °C,38.2 %RH,38.2 %RH,38.2 %RH
2465,2014-07-25 06:48:46,21.845 °C,21.844 °C,21.839 °C,38.2 %RH,38.2 %RH,38.2 %RH
2466,2014-07-25 06:49:16,21.844 °C,21.842 °C,21.841 °C,38.2 %RH,38.2 %RH,38.2 %RH
2467,2014-07-25 06:49:46,21.845 °C,21.844 °C,21.839 °C,38.2 %RH,38.2 %RH,38.2 %RH
2468,2014-07-25 06:50:16,21.845 °C,21.844 °C,21.842 °C,38.2 %RH,38.2 %RH,38.2 %RH
2469,2014-07-25 06:50:46,21.845 °C,21.842 °C,21.842 °C,38.2 %RH,38.2 %RH,38.2 %RH
2470,2014-07-25 06:51:16,21.846 °C,21.845 °C,21.842 °C,38.2 %RH,38.2 %RH,38.2 %RH
2471,2014-07-25 06:51:46,21.846 °C,21.845 °C,21.844 °C,38.2 %RH,38.2 %RH,38.2 %RH
2472,2014-07-25 06:52:16,21.848 °C,21.844 °C,21.842 °C,38.2 %RH,38.2 %RH,38.2 %RH
2473,2014-07-25 06:52:46,21.846 °C,21.845 °C,21.842 °C,38.2 %RH,38.2 %RH,38.0 %RH
2474,2014-07-25 06:53:16,21.848 °C,21.844 °C,21.842 °C,38.2 %RH,38.2 %RH,38.0 %RH
2475,2014-07-25 06:53:46,21.848 °C,21.845 °C,21.842 °C,38.2 %RH,38.2 %RH,38.0 %RH
2476,2014-07-25 06:54:16,21.848 °C,21.845 °C,21.842 °C,38.2 %RH,38.2 %RH,38.0 %RH
2477,2014-07-25 06:54:46,21.848 °C,21.848 °C,21.842 °C,38.4 %RH,38.2 %RH,38.2 %RH
2478,2014-07-25 06:55:16,21.848 °C,21.845 °C,21.844 °C,38.4 %RH,38.2 %RH,38.2 %RH
2479,2014-07-25 06:55:46,21.849 °C,21.846 °C,21.845 °C,38.4 %RH,38.2 %RH,38.2 %RH
2480,2014-07-25 06:56:16,21.849 °C,21.848 °C,21.845 °C,38.4 %RH,38.2 %RH,38.2 %RH
2481,2014-07-25 06:56:46,21.849 °C,21.848 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2482,2014-07-25 06:57:16,21.851 °C,21.849 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2483,2014-07-25 06:57:46,21.851 °C,21.848 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2484,2014-07-25 06:58:16,21.851 °C,21.848 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2485,2014-07-25 06:58:46,21.851 °C,21.846 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2486,2014-07-25 06:59:16,21.851 °C,21.849 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2487,2014-07-25 06:59:46,21.852 °C,21.851 °C,21.846 °C,38.2 %RH,38.2 %RH,38.2 %RH
2488,2014-07-25 07:00:16,21.852 °C,21.849 °C,21.845 °C,38.2 %RH,38.2 %RH,38.2 %RH
2489,2014-07-25 07:00:46,21.852 °C,21.852 °C,21.848 °C,38.2 %RH,38.2 %RH,38.2 %RH
2490,2014-07-25 07:01:16,21.854 °C,21.852 °C,21.848 °C,38.2 %RH,38.2 %RH,38.2 %RH
2491,2014-07-25 07:01:46,21.852 °C,21.852 °C,21.848 °C,38.2 %RH,38.2 %RH,38.2 %RH
2492,2014-07-25 07:02:16,21.854 °C,21.852 °C,21.849 °C,38.2 %RH,38.2 %RH,38.2 %RH
2493,2014-07-25 07:02:46,21.854 °C,21.852 °C,21.851 °C,38.2 %RH,38.2 %RH,38.2 %RH
2494,2014-07-25 07:03:16,21.854 °C,21.854 °C,21.851 °C,38.2 %RH,38.2 %RH,38.2 %RH
2495,2014-07-25 07:03:46,21.855 °C,21.852 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2496,2014-07-25 07:04:16,21.855 °C,21.852 °C,21.851 °C,38.2 %RH,38.2 %RH,38.2 %RH
2497,2014-07-25 07:04:46,21.856 °C,21.855 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2498,2014-07-25 07:05:16,21.856 °C,21.852 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2499,2014-07-25 07:05:46,21.856 °C,21.855 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2500,2014-07-25 07:06:16,21.856 °C,21.855 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2501,2014-07-25 07:06:46,21.859 °C,21.854 °C,21.854 °C,38.2 %RH,38.2 %RH,38.2 %RH
2502,2014-07-25 07:07:16,21.858 °C,21.856 °C,21.854 °C,38.2 %RH,38.2 %RH,38.2 %RH
2503,2014-07-25 07:07:46,21.858 °C,21.855 °C,21.854 °C,38.2 %RH,38.2 %RH,38.2 %RH
2504,2014-07-25 07:08:16,21.858 °C,21.855 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2505,2014-07-25 07:08:46,21.858 °C,21.856 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2506,2014-07-25 07:09:16,21.859 °C,21.856 °C,21.854 °C,38.2 %RH,38.2 %RH,38.2 %RH
2507,2014-07-25 07:09:46,21.859 °C,21.859 °C,21.854 °C,38.2 %RH,38.2 %RH,38.2 %RH
2508,2014-07-25 07:10:16,21.858 °C,21.858 °C,21.852 °C,38.2 %RH,38.2 %RH,38.2 %RH
2509,2014-07-25 07:10:46,21.861 °C,21.859 °C,21.855 °C,38.2 %RH,38.2 %RH,38.2 %RH
2510,2014-07-25 07:11:16,21.861 °C,21.859 °C,21.856 °C,38.2 %RH,38.2 %RH,38.2 %RH
2511,2014-07-25 07:11:46,21.861 °C,21.858 °C,21.856 °C,38.2 %RH,38.2 %RH,38.2 %RH
2512,2014-07-25 07:12:16,21.861 °C,21.859 °C,21.856 °C,38.4 %RH,38.2 %RH,38.2 %RH
2513,2014-07-25 07:12:46,21.861 °C,21.861 °C,21.856 °C,38.4 %RH,38.2 %RH,38.2 %RH
2514,2014-07-25 07:13:16,21.862 °C,21.861 °C,21.858 °C,38.4 %RH,38.2 %RH,38.2 %RH
2515,2014-07-25 07:13:46,21.862 °C,21.862 °C,21.858 °C,38.4 %RH,38.4 %RH,38.2 %RH
2516,2014-07-25 07:14:16,21.862 °C,21.861 °C,21.859 °C,38.4 %RH,38.4 %RH,38.2 %RH
2517,2014-07-25 07:14:46,21.864 °C,21.861 °C,21.859 °C,38.4 %RH,38.4 %RH,38.2 %RH
2518,2014-07-25 07:15:16,21.865 °C,21.861 °C,21.859 °C,38.4 %RH,38.4 %RH,38.4 %RH
2519,2014-07-25 07:15:46,21.864 °C,21.864 °C,21.859 °C,38.4 %RH,38.4 %RH,38.2 %RH
2520,2014-07-25 07:16:16,21.865 °C,21.859 °C,21.859 °C,38.4 %RH,38.4 %RH,38.2 %RH
2521,2014-07-25 07:16:46,21.864 °C,21.862 °C,21.858 °C,38.4 %RH,38.4 %RH,38.2 %RH
2522,2014-07-25 07:17:16,21.867 °C,21.862 °C,21.861 °C,38.4 %RH,38.4 %RH,38.4 %RH
2523,2014-07-25 07:17:46,21.864 °C,21.862 °C,21.861 °C,38.4 %RH,38.4 %RH,38.4 %RH
2524,2014-07-25 07:18:16,21.864 °C,21.864 °C,21.861 °C,38.4 %RH,38.4 %RH,38.4 %RH
2525,2014-07-25 07:18:46,21.865 °C,21.862 °C,21.862 °C,38.4 %RH,38.4 %RH,38.4 %RH
2526,2014-07-25 07:19:16,21.865 °C,21.864 °C,21.861 °C,38.4 %RH,38.4 %RH,38.4 %RH
2527,2014-07-25 07:19:46,21.865 °C,21.862 °C,21.862 °C,38.4 %RH,38.4 %RH,38.4 %RH
2528,2014-07-25 07:20:16,21.865 °C,21.865 °C,21.862 °C,38.4 %RH,38.4 %RH,38.4 %RH
2529,2014-07-25 07:20:46,21.867 °C,21.864 °C,21.862 °C,38.4 %RH,38.4 %RH,38.4 %RH
2530,2014-07-25 07:21:16,21.865 °C,21.865 °C,21.862 °C,38.4 %RH,38.4 %RH,38.4 %RH
2531,2014-07-25 07:21:46,21.867 °C,21.865 °C,21.864 °C,38.4 %RH,38.4 %RH,38.4 %RH
2532,2014-07-25 07:22:16,21.867 °C,21.865 °C,21.862 °C,38.4 %RH,38.4 %RH,38.4 %RH
2533,2014-07-25 07:22:46,21.869 °C,21.867 °C,21.864 °C,38.4 %RH,38.4 %RH,38.4 %RH
2534,2014-07-25 07:23:16,21.869 °C,21.864 °C,21.864 °C,38.4 %RH,38.4 %RH,38.4 %RH
2535,2014-07-25 07:23:46,21.868 °C,21.868 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2536,2014-07-25 07:24:16,21.869 °C,21.867 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2537,2014-07-25 07:24:46,21.871 °C,21.869 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2538,2014-07-25 07:25:16,21.869 °C,21.867 °C,21.867 °C,38.4 %RH,38.4 %RH,38.4 %RH
2539,2014-07-25 07:25:46,21.869 °C,21.869 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2540,2014-07-25 07:26:16,21.869 °C,21.868 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2541,2014-07-25 07:26:46,21.869 °C,21.869 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2542,2014-07-25 07:27:16,21.871 °C,21.868 °C,21.865 °C,38.4 %RH,38.4 %RH,38.4 %RH
2543,2014-07-25 07:27:46,21.872 °C,21.871 °C,21.867 °C,38.4 %RH,38.4 %RH,38.4 %RH
2544,2014-07-25 07:28:16,21.871 °C,21.869 °C,21.868 °C,38.4 %RH,38.4 %RH,38.4 %RH
2545,2014-07-25 07:28:46,21.871 °C,21.868 °C,21.868 °C,38.4 %RH,38.4 %RH,38.4 %RH
2546,2014-07-25 07:29:16,21.872 °C,21.871 °C,21.868 °C,38.4 %RH,38.4 %RH,38.4 %RH
2547,2014-07-25 07:29:46,21.872 °C,21.871 °C,21.868 °C,38.4 %RH,38.4 %RH,38.4 %RH
2548,2014-07-25 07:30:16,21.874 °C,21.869 °C,21.868 °C,38.4 %RH,38.4 %RH,38.4 %RH
2549,2014-07-25 07:30:46,21.874 °C,21.871 °C,21.868 °C,38.4 %RH,38.4 %RH,38.4 %RH
2550,2014-07-25 07:31:16,21.874 °C,21.871 °C,21.869 °C,38.4 %RH,38.4 %RH,38.4 %RH
2551,2014-07-25 07:31:46,21.874 °C,21.874 °C,21.869 °C,38.4 %RH,38.4 %RH,38.4 %RH
2552,2014-07-25 07:32:16,21.875 °C,21.871 °C,21.869 °C,38.4 %RH,38.4 %RH,38.4 %RH
2553,2014-07-25 07:32:46,21.875 °C,21.871 °C,21.869 °C,38.4 %RH,38.4 %RH,38.2 %RH
2554,2014-07-25 07:33:16,21.875 °C,21.875 °C,21.869 °C,38.4 %RH,38.2 %RH,38.2 %RH
2555,2014-07-25 07:33:46,21.875 °C,21.871 °C,21.869 °C,38.4 %RH,38.2 %RH,38.2 %RH
2556,2014-07-25 07:34:16,21.875 °C,21.872 °C,21.871 °C,38.4 %RH,38.2 %RH,38.2 %RH
2557,2014-07-25 07:34:46,21.877 °C,21.874 °C,21.869 °C,38.4 %RH,38.2 %RH,38.2 %RH
2558,2014-07-25 07:35:16,21.877 °C,21.874 °C,21.869 °C,38.4 %RH,38.2 %RH,38.2 %RH
2559,2014-07-25 07:35:46,21.877 °C,21.872 °C,21.871 °C,38.4 %RH,38.2 %RH,38.2 %RH
2560,2014-07-25 07:36:16,21.877 °C,21.877 °C,21.872 °C,38.4 %RH,38.2 %RH,38.2 %RH
2561,2014-07-25 07:36:46,21.877 °C,21.874 °C,21.872 °C,38.4 %RH,38.2 %RH,38.2 %RH
2562,2014-07-25 07:37:16,21.877 °C,21.875 °C,21.872 °C,38.4 %RH,38.4 %RH,38.2 %RH
2563,2014-07-25 07:37:46,21.878 °C,21.874 °C,21.874 °C,38.4 %RH,38.4 %RH,38.2 %RH
2564,2014-07-25 07:38:16,21.878 °C,21.878 °C,21.874 °C,38.4 %RH,38.4 %RH,38.2 %RH
2565,2014-07-25 07:38:46,21.878 °C,21.875 °C,21.872 °C,38.4 %RH,38.4 %RH,38.2 %RH
2566,2014-07-25 07:39:16,21.878 °C,21.875 °C,21.874 °C,38.4 %RH,38.4 %RH,38.2 %RH
2567,2014-07-25 07:39:46,21.878 °C,21.877 °C,21.874 °C,38.4 %RH,38.4 %RH,38.2 %RH
2568,2014-07-25 07:40:16,21.881 °C,21.877 °C,21.874 °C,38.4 %RH,38.4 %RH,38.2 %RH
2569,2014-07-25 07:40:46,21.880 °C,21.877 °C,21.874 °C,38.4 %RH,38.4 %RH,38.2 %RH
2570,2014-07-25 07:41:16,21.880 °C,21.878 °C,21.875 °C,38.4 %RH,38.4 %RH,38.4 %RH
2571,2014-07-25 07:41:46,21.881 °C,21.877 °C,21.875 °C,38.4 %RH,38.4 %RH,38.4 %RH
2572,2014-07-25 07:42:16,21.880 °C,21.878 °C,21.875 °C,38.4 %RH,38.4 %RH,38.4 %RH
2573,2014-07-25 07:42:46,21.880 °C,21.880 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2574,2014-07-25 07:43:16,21.881 °C,21.880 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2575,2014-07-25 07:43:46,21.881 °C,21.880 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2576,2014-07-25 07:44:16,21.881 °C,21.878 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2577,2014-07-25 07:44:46,21.882 °C,21.878 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2578,2014-07-25 07:45:16,21.881 °C,21.880 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2579,2014-07-25 07:45:46,21.882 °C,21.880 °C,21.877 °C,38.4 %RH,38.4 %RH,38.4 %RH
2580,2014-07-25 07:46:16,21.882 °C,21.880 °C,21.878 °C,38.4 %RH,38.4 %RH,38.4 %RH
2581,2014-07-25 07:46:46,21.882 °C,21.882 °C,21.875 °C,38.4 %RH,38.4 %RH,38.4 %RH
2582,2014-07-25 07:47:16,21.884 °C,21.882 °C,21.878 °C,38.4 %RH,38.4 %RH,38.4 %RH
2583,2014-07-25 07:47:46,21.884 °C,21.881 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2584,2014-07-25 07:48:16,21.885 °C,21.882 °C,21.880 °C,38.4 %RH,38.4 %RH,38.4 %RH
2585,2014-07-25 07:48:46,21.885 °C,21.885 °C,21.880 °C,38.4 %RH,38.4 %RH,38.4 %RH
2586,2014-07-25 07:49:16,21.887 °C,21.884 °C,21.880 °C,38.4 %RH,38.4 %RH,38.4 %RH
2587,2014-07-25 07:49:46,21.887 °C,21.882 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2588,2014-07-25 07:50:16,21.885 °C,21.885 °C,21.882 °C,38.4 %RH,38.4 %RH,38.4 %RH
2589,2014-07-25 07:50:46,21.885 °C,21.884 °C,21.878 °C,38.4 %RH,38.4 %RH,38.4 %RH
2590,2014-07-25 07:51:16,21.887 °C,21.885 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2591,2014-07-25 07:51:46,21.888 °C,21.884 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2592,2014-07-25 07:52:16,21.887 °C,21.882 °C,21.882 °C,38.4 %RH,38.4 %RH,38.4 %RH
2593,2014-07-25 07:52:46,21.888 °C,21.884 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2594,2014-07-25 07:53:16,21.890 °C,21.885 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2595,2014-07-25 07:53:46,21.888 °C,21.887 °C,21.881 °C,38.4 %RH,38.4 %RH,38.4 %RH
2596,2014-07-25 07:54:16,21.890 °C,21.885 °C,21.882 °C,38.4 %RH,38.4 %RH,38.4 %RH
2597,2014-07-25 07:54:46,21.890 °C,21.885 °C,21.882 °C,38.4 %RH,38.4 %RH,38.4 %RH
2598,2014-07-25 07:55:16,21.890 °C,21.884 °C,21.884 °C,38.4 %RH,38.4 %RH,38.4 %RH
2599,2014-07-25 07:55:46,21.890 °C,21.885 °C,21.882 °C,38.4 %RH,38.4 %RH,38.4 %RH
2600,2014-07-25 07:56:16,21.890 °C,21.887 °C,21.885 °C,38.4 %RH,38.4 %RH,38.4 %RH
2601,2014-07-25 07:56:46,21.891 °C,21.890 °C,21.885 °C,38.4 %RH,38.4 %RH,38.4 %RH
2602,2014-07-25 07:57:16,21.891 °C,21.890 °C,21.885 °C,38.4 %RH,38.4 %RH,38.4 %RH
2603,2014-07-25 07:57:46,21.893 °C,21.890 °C,21.885 °C,38.7 %RH,38.4 %RH,38.4 %RH
2604,2014-07-25 07:58:16,21.893 °C,21.890 °C,21.887 °C,38.7 %RH,38.4 %RH,38.4 %RH
2605,2014-07-25 07:58:46,21.893 °C,21.887 °C,21.887 °C,38.7 %RH,38.7 %RH,38.4 %RH
2606,2014-07-25 07:59:16,21.893 °C,21.890 °C,21.888 °C,38.7 %RH,38.4 %RH,38.4 %RH
